case_id,selection_rank,frequency_index,frequency_ghz,power_fraction,snr_db,noise_variance_db2
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,205,204,332.0,0.00390625,10.952329740102599,1.1306426666233582
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,206,205,333.3333333333333,0.00390625,13.530348712727417,1.0826180534292251
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,207,206,334.66666666666663,0.00390625,15.162822835712944,1.064488618613327
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,208,207,336.0,0.00390625,16.231895319622183,1.0559046482782897
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,209,208,337.3333333333333,0.00390625,16.957766741156206,1.051194685070509
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,210,209,338.66666666666663,0.00390625,17.449213502770988,1.0484324786254184
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,211,210,340.0,0.00390625,17.767310075833294,1.0468069442788652
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,212,211,341.3333333333333,0.00390625,17.95614522617437,1.0458976860075602
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,213,212,342.66666666666663,0.00390625,18.044005253983954,1.0454881296911784
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,214,213,344.0,0.00390625,18.048296484993898,1.045468340985968
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,215,214,345.3333333333333,0.00390625,17.979235470774555,1.0457892351954898
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,216,215,346.66666666666663,0.00390625,17.842015333753267,1.0464424218122574
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,217,216,348.0,0.00390625,17.63800578003297,1.0474531429675698
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,218,217,349.3333333333333,0.00390625,17.365363842841802,1.0488815252107981
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,219,218,350.66666666666663,0.00390625,17.019246009360813,1.0508314586286875
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,220,219,352.0,0.00390625,16.591706989423713,1.0534694676728367
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,221,220,353.3333333333333,0.00390625,16.0713035582786,1.0570599405851286
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,222,221,354.66666666666663,0.00390625,15.442374726749534,1.0620305102051686
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,223,222,356.0,0.00390625,14.683900595638463,1.0690977636627683
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,224,223,357.3333333333333,0.00390625,13.767741440198776,1.0795229993609943
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,225,224,358.66666666666663,0.00390625,12.656029363327804,1.095670096907466
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,226,225,360.0,0.00390625,11.297048332009894,1.1223419127921543
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,227,226,361.3333333333333,0.00390625,9.618522725796439,1.1703857925888819
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,228,227,362.66666666666663,0.00390625,7.51563846155517,1.2681435517451973
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,229,228,364.0,0.00390625,4.826929885795025,1.5074863935051908
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,230,229,365.3333333333333,0.00390625,1.268920294730037,2.3149121997929045
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,231,230,366.66666666666663,0.00390625,-3.8359105538177403,7.745120140256196
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,232,231,368.0,0.00390625,-13.258887121815533,309.6395048166028
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,233,232,369.3333333333333,0.00390625,-19.548556643241966,5221.268299076034
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,234,233,370.66666666666663,0.00390625,-28.249294005904403,281582.4832825356
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,235,234,372.0,0.00390625,-44.11171371447304,417660891.8812967
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,236,235,373.3333333333333,0.00390625,-69.45116282877348,48829247579272.73
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,237,236,374.66666666666663,0.00390625,-111.527979873319,1.2707009147208273e+22
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,238,237,376.0,0.00390625,-150.0,6.2870565670538066e+29
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,239,238,377.3333333333333,0.00390625,-150.0,6.2870565670538066e+29
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,240,239,378.66666666666663,0.00390625,-150.0,6.2870565670538066e+29
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,241,240,380.0,0.00390625,-150.0,6.2870565670538066e+29
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,242,241,381.3333333333333,0.00390625,-150.0,6.2870565670538066e+29
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,243,242,382.66666666666663,0.00390625,-150.0,6.2870565670538066e+29
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,244,243,384.0,0.00390625,-150.0,6.2870565670538066e+29
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,245,244,385.3333333333333,0.00390625,-121.39627519523893,1.1959207656608246e+24
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,246,245,386.66666666666663,0.00390625,-74.84663925628132,585834909723232.5
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,247,246,388.0,0.00390625,-47.00400451934004,1582215323.761906
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,248,247,389.3333333333333,0.00390625,-29.30000819348038,456529.96279368934
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,249,248,390.66666666666663,0.00390625,-17.3350023500455,1911.770186815885
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,250,249,392.0,0.00390625,-8.804759349787275,46.83212002333206
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,251,250,393.3333333333333,0.00390625,-2.6171805990670824,5.421164612896586
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,252,251,394.66666666666663,0.00390625,2.004685755861857,2.0678757378708674
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,253,252,396.0,0.00390625,5.5507504419908855,1.4246613865367581
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,254,253,397.3333333333333,0.00390625,8.332367060227313,1.2237605470668749
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,255,254,398.66666666666663,0.00390625,10.555594151768133,1.141114882588953
context_prior__pilot_power_residual__full_offset_background_projected__nonnegative,256,255,400.0,0.00390625,12.361471203795986,1.1007260058986486
context_prior__coherent_csi_residual__uniform__k16,1,0,60.0,0.0625,-74.60226474698476,36283054.65490902
context_prior__coherent_csi_residual__uniform__k16,2,17,82.66666666666666,0.0625,22.364427437474546,0.40419515661300087
context_prior__coherent_csi_residual__uniform__k16,3,34,105.33333333333333,0.0625,24.615517241229654,0.4012443583302314
context_prior__coherent_csi_residual__uniform__k16,4,51,128.0,0.0625,26.087197347725137,0.3999956911725556
context_prior__coherent_csi_residual__uniform__k16,5,68,150.66666666666666,0.0625,27.530745132674113,0.3991202549668475
context_prior__coherent_csi_residual__uniform__k16,6,85,173.33333333333331,0.0625,24.583327265298763,0.40127667841364884
context_prior__coherent_csi_residual__uniform__k16,7,102,196.0,0.0625,27.3807053392879,0.3991983005956567
context_prior__coherent_csi_residual__uniform__k16,8,119,218.66666666666666,0.0625,30.754318789429675,0.3979569281977983
context_prior__coherent_csi_residual__uniform__k16,9,136,241.33333333333331,0.0625,31.759082460606678,0.3977386275346431
context_prior__coherent_csi_residual__uniform__k16,10,153,264.0,0.0625,32.43313038494475,0.3976180659362174
context_prior__coherent_csi_residual__uniform__k16,11,170,286.66666666666663,0.0625,32.76005282891124,0.39756599670521225
context_prior__coherent_csi_residual__uniform__k16,12,187,309.3333333333333,0.0625,31.229688402363095,0.3978473457765932
context_prior__coherent_csi_residual__uniform__k16,13,204,332.0,0.0625,22.99352956666185,0.4032113811278669
context_prior__coherent_csi_residual__uniform__k16,14,221,354.66666666666663,0.0625,27.483574553308756,0.39914450154257436
context_prior__coherent_csi_residual__uniform__k16,15,238,377.3333333333333,0.0625,-150.0,1257411313410759.5
context_prior__coherent_csi_residual__uniform__k16,16,255,400.0,0.0625,24.40267103035525,0.40146257756357057
context_prior__coherent_csi_residual__uniform__k16__nonnegative,1,0,60.0,0.0625,-74.60226474698476,36283054.65490902
context_prior__coherent_csi_residual__uniform__k16__nonnegative,2,17,82.66666666666666,0.0625,22.364427437474546,0.40419515661300087
context_prior__coherent_csi_residual__uniform__k16__nonnegative,3,34,105.33333333333333,0.0625,24.615517241229654,0.4012443583302314
context_prior__coherent_csi_residual__uniform__k16__nonnegative,4,51,128.0,0.0625,26.087197347725137,0.3999956911725556
context_prior__coherent_csi_residual__uniform__k16__nonnegative,5,68,150.66666666666666,0.0625,27.530745132674113,0.3991202549668475
context_prior__coherent_csi_residual__uniform__k16__nonnegative,6,85,173.33333333333331,0.0625,24.583327265298763,0.40127667841364884
context_prior__coherent_csi_residual__uniform__k16__nonnegative,7,102,196.0,0.0625,27.3807053392879,0.3991983005956567
context_prior__coherent_csi_residual__uniform__k16__nonnegative,8,119,218.66666666666666,0.0625,30.754318789429675,0.3979569281977983
context_prior__coherent_csi_residual__uniform__k16__nonnegative,9,136,241.33333333333331,0.0625,31.759082460606678,0.3977386275346431
context_prior__coherent_csi_residual__uniform__k16__nonnegative,10,153,264.0,0.0625,32.43313038494475,0.3976180659362174
context_prior__coherent_csi_residual__uniform__k16__nonnegative,11,170,286.66666666666663,0.0625,32.76005282891124,0.39756599670521225
context_prior__coherent_csi_residual__uniform__k16__nonnegative,12,187,309.3333333333333,0.0625,31.229688402363095,0.3978473457765932
context_prior__coherent_csi_residual__uniform__k16__nonnegative,13,204,332.0,0.0625,22.99352956666185,0.4032113811278669
context_prior__coherent_csi_residual__uniform__k16__nonnegative,14,221,354.66666666666663,0.0625,27.483574553308756,0.39914450154257436
